spend_log_sd,seed,channel,metric,value
0.30,191,all,median_abs_relative_bias,0.1817116547
0.30,191,all,spearman,0.7
0.30,191,all,regret,0.6421631584
0.30,191,all,beats_status_quo,1
0.30,191,all,achievable_lift_share,0.01198028689
0.30,191,all,shortfall_from_optimum_share,0.007693298865
0.30,191,all,loss_vs_status_quo_share,-0.004286988021
0.30,191,all,n_agreeing,3
0.30,192,tv,relative_bias,-0.01334342557
0.30,192,tv,covered,1
0.30,192,video,relative_bias,0.6717327326
0.30,192,video,covered,0
0.30,192,search,relative_bias,0.002760865995
0.30,192,search,covered,1
0.30,192,social,relative_bias,2.339061184
0.30,192,social,covered,0
0.30,192,ooh,relative_bias,-0.4146085957
0.30,192,ooh,covered,1
0.30,192,all,median_abs_relative_bias,0.4146085957
0.30,192,all,spearman,0.4
0.30,192,all,regret,0.2505613425
0.30,192,all,beats_status_quo,1
0.30,192,all,achievable_lift_share,0.01107538097
0.30,192,all,shortfall_from_optimum_share,0.002775062325
0.30,192,all,loss_vs_status_quo_share,-0.008300318646
0.30,192,all,n_agreeing,3
0.30,193,tv,relative_bias,-0.2624798252
0.30,193,tv,covered,0
0.30,193,video,relative_bias,-0.8471209863
0.30,193,video,covered,0
0.30,193,search,relative_bias,-0.36874038
0.30,193,search,covered,0
0.30,193,social,relative_bias,-0.7514705933
0.30,193,social,covered,0
0.30,193,ooh,relative_bias,1.763386568
0.30,193,ooh,covered,1
0.30,193,all,median_abs_relative_bias,0.7514705933
0.30,193,all,spearman,0.5
0.30,193,all,regret,3.766370315
0.30,193,all,beats_status_quo,0
0.30,193,all,achievable_lift_share,0.0113039544
0.30,193,all,shortfall_from_optimum_share,0.04257487831
0.30,193,all,loss_vs_status_quo_share,0.03127092391
0.30,193,all,n_agreeing,3
0.30,194,tv,relative_bias,0.210634341
0.30,194,tv,covered,1
0.30,194,video,relative_bias,-0.1360954012
0.30,194,video,covered,1
0.30,194,search,relative_bias,-0.59800963
0.30,194,search,covered,0
0.30,194,social,relative_bias,0.06697062034
0.30,194,social,covered,1
0.30,194,ooh,relative_bias,4.66672452
0.30,194,ooh,covered,0
0.30,194,all,median_abs_relative_bias,0.210634341
0.30,194,all,spearman,0.3
0.30,194,all,regret,2.40159154
0.30,194,all,beats_status_quo,0
0.30,194,all,achievable_lift_share,0.01189185666
0.30,194,all,shortfall_from_optimum_share,0.02855938235
0.30,194,all,loss_vs_status_quo_share,0.01666752569
0.30,194,all,n_agreeing,3
0.30,195,tv,relative_bias,2.579716073
0.30,195,tv,covered,0
0.30,195,video,relative_bias,0.3969281451
0.30,195,video,covered,1
0.30,195,search,relative_bias,0.499453197
0.30,195,search,covered,1
0.30,195,social,relative_bias,0.1099448719
0.30,195,social,covered,1
0.30,195,ooh,relative_bias,0.8411337698
0.30,195,ooh,covered,1
0.30,195,all,median_abs_relative_bias,0.499453197
0.30,195,all,spearman,1
0.30,195,all,regret,1.117820654
0.30,195,all,beats_status_quo,0
0.30,195,all,achievable_lift_share,0.01189371967
0.30,195,all,shortfall_from_optimum_share,0.0132950455
0.30,195,all,loss_vs_status_quo_share,0.001401325831
0.30,195,all,n_agreeing,3
0.30,196,tv,relative_bias,-0.5329418195
0.30,196,tv,covered,0
0.30,196,video,relative_bias,0.4067661958
0.30,196,video,covered,1
0.30,196,search,relative_bias,1.204678042
0.30,196,search,covered,0
0.30,196,social,relative_bias,0.5243275815
0.30,196,social,covered,1
0.30,196,ooh,relative_bias,0.2600405227
0.30,196,ooh,covered,1
0.30,196,all,median_abs_relative_bias,0.5243275815
0.30,196,all,spearman,0.3
0.30,196,all,regret,0.1106922569
0.30,196,all,beats_status_quo,1
0.30,196,all,achievable_lift_share,0.01165921257
0.30,196,all,shortfall_from_optimum_share,0.001290584553
0.30,196,all,loss_vs_status_quo_share,-0.01036862802
0.30,196,all,n_agreeing,3
0.30,197,tv,relative_bias,-0.4291573562
0.30,197,tv,covered,0
0.30,197,video,relative_bias,1.225390443
0.30,197,video,covered,0
0.30,197,search,relative_bias,-0.8487009753
0.30,197,search,covered,0
0.30,197,social,relative_bias,1.492400529
0.30,197,social,covered,0
0.30,197,ooh,relative_bias,-0.7314060624
0.30,197,ooh,covered,1
0.30,197,all,median_abs_relative_bias,0.8487009753
0.30,197,all,spearman,0.5
0.30,197,all,regret,2.438506736
0.30,197,all,beats_status_quo,0
0.30,197,all,achievable_lift_share,0.01128743049
0.30,197,all,shortfall_from_optimum_share,0.02752447528
0.30,197,all,loss_vs_status_quo_share,0.01623704479
0.30,197,all,n_agreeing,3
0.30,198,tv,relative_bias,-0.6916247583
0.30,198,tv,covered,0
0.30,198,video,relative_bias,2.699532918
0.30,198,video,covered,0
0.30,198,search,relative_bias,-0.008047687943
0.30,198,search,covered,1
0.30,198,social,relative_bias,0.6433805556
0.30,198,social,covered,1
0.30,198,ooh,relative_bias,2.512875972
0.30,198,ooh,covered,1
0.30,198,all,median_abs_relative_bias,0.6916247583
0.30,198,all,spearman,-0.1
0.30,198,all,regret,5.374581941
0.30,198,all,beats_status_quo,0
0.30,198,all,achievable_lift_share,0.01232145745
0.30,198,all,shortfall_from_optimum_share,0.06622268273
0.30,198,all,loss_vs_status_quo_share,0.05390122527
0.30,198,all,n_agreeing,3
0.30,199,tv,relative_bias,-0.1774743958
0.30,199,tv,covered,0
0.30,199,video,relative_bias,-0.07149772817
0.30,199,video,covered,1
0.30,199,search,relative_bias,0.639265722
0.30,199,search,covered,0
0.30,199,social,relative_bias,-1
0.30,199,social,covered,1
0.30,199,ooh,relative_bias,0.355598764
0.30,199,ooh,covered,1
0.30,199,all,median_abs_relative_bias,0.355598764
0.30,199,all,spearman,0.8
0.30,199,all,regret,1.704419543
0.30,199,all,beats_status_quo,0
0.30,199,all,achievable_lift_share,0.01235864325
0.30,199,all,shortfall_from_optimum_share,0.02106431308
0.30,199,all,loss_vs_status_quo_share,0.008705669833
0.30,199,all,n_agreeing,3
0.60,0,tv,relative_bias,3.544296283
0.60,0,tv,covered,0
0.60,0,video,relative_bias,-0.2985689668
0.60,0,video,covered,0
0.60,0,search,relative_bias,0.6610337503
0.60,0,search,covered,0
0.60,0,social,relative_bias,-0.4055968545
0.60,0,social,covered,0
0.60,0,ooh,relative_bias,2.090224016
0.60,0,ooh,covered,0
0.60,0,all,median_abs_relative_bias,0.6610337503
0.60,0,all,spearman,0.8
0.60,0,all,regret,1.235216802
0.60,0,all,beats_status_quo,0
0.60,0,all,achievable_lift_share,0.01058175378
0.60,0,all,shortfall_from_optimum_share,0.01307076006
0.60,0,all,loss_vs_status_quo_share,0.002489006282
0.60,0,all,n_agreeing,3
0.60,1,tv,relative_bias,2.65727234
0.60,1,tv,covered,0
0.60,1,video,relative_bias,-0.713078346
0.60,1,video,covered,0
0.60,1,search,relative_bias,-0.3390600029
0.60,1,search,covered,0
0.60,1,social,relative_bias,-0.3015460767
0.60,1,social,covered,0
0.60,1,ooh,relative_bias,0.9661092603
0.60,1,ooh,covered,0
0.60,1,all,median_abs_relative_bias,0.713078346
0.60,1,all,spearman,0.4
0.60,1,all,regret,3.152904463
0.60,1,all,beats_status_quo,0
0.60,1,all,achievable_lift_share,0.01167024982
0.60,1,all,shortfall_from_optimum_share,0.03679518273
0.60,1,all,loss_vs_status_quo_share,0.02512493291
0.60,1,all,n_agreeing,3
0.60,2,tv,relative_bias,-0.3120954192
0.60,2,tv,covered,0
0.60,2,video,relative_bias,-0.5413259616
0.60,2,video,covered,0
0.60,2,search,relative_bias,0.4527964521
0.60,2,search,covered,0
0.60,2,social,relative_bias,-0.443147011
0.60,2,social,covered,0
0.60,2,ooh,relative_bias,1.049019877
0.60,2,ooh,covered,0
0.60,2,all,median_abs_relative_bias,0.4527964521
0.60,2,all,spearman,0.8
0.60,2,all,regret,3.80126657
0.60,2,all,beats_status_quo,0
0.60,2,all,achievable_lift_share,0.009723083507
0.60,2,all,shortfall_from_optimum_share,0.03696003229
0.60,2,all,loss_vs_status_quo_share,0.02723694879
0.60,2,all,n_agreeing,3
0.60,3,tv,relative_bias,-0.1945175254
0.60,3,tv,covered,0
0.60,3,video,relative_bias,-0.3451066323
0.60,3,video,covered,0
0.60,3,search,relative_bias,-0.3770883222
0.60,3,search,covered,0
0.60,3,social,relative_bias,-0.3774469921
0.60,3,social,covered,0
0.60,3,ooh,relative_bias,2.463698925
0.60,3,ooh,covered,0
0.60,3,all,median_abs_relative_bias,0.3770883222
0.60,3,all,spearman,0.4
0.60,3,all,regret,0.7011790948
0.60,3,all,beats_status_quo,1
0.60,3,all,achievable_lift_share,0.01117931109
0.60,3,all,shortfall_from_optimum_share,0.00783869923
0.60,3,all,loss_vs_status_quo_share,-0.003340611859
0.60,3,all,n_agreeing,3
0.60,4,tv,relative_bias,0.8149112655
0.60,4,tv,covered,0
0.60,4,video,relative_bias,-0.5410146853
0.60,4,video,covered,0
0.60,4,search,relative_bias,-0.6119838055
0.60,4,search,covered,0
0.60,4,social,relative_bias,-0.09831641105
0.60,4,social,covered,1
0.60,4,ooh,relative_bias,2.203069009
0.60,4,ooh,covered,0
0.60,4,all,median_abs_relative_bias,0.6119838055
0.60,4,all,spearman,0.1
0.60,4,all,regret,2.862729455
0.60,4,all,beats_status_quo,0
0.60,4,all,achievable_lift_share,0.01112138313
0.60,4,all,shortfall_from_optimum_share,0.03183751106
0.60,4,all,loss_vs_status_quo_share,0.02071612793
0.60,4,all,n_agreeing,3
0.60,5,tv,relative_bias,0.6861989319
0.60,5,tv,covered,0
0.60,5,video,relative_bias,-0.4502428616
0.60,5,video,covered,0
0.60,5,search,relative_bias,-0.6483115149
0.60,5,search,covered,0
0.60,5,social,relative_bias,0.3946273609
0.60,5,social,covered,0
0.60,5,ooh,relative_bias,-0.369911554
0.60,5,ooh,covered,0
0.60,5,all,median_abs_relative_bias,0.4502428616
0.60,5,all,spearman,0.7
0.60,5,all,regret,2.396910367
0.60,5,all,beats_status_quo,0
0.60,5,all,achievable_lift_share,0.009972210504
0.60,5,all,shortfall_from_optimum_share,0.02390249474
0.60,5,all,loss_vs_status_quo_share,0.01393028423
0.60,5,all,n_agreeing,3
0.60,6,tv,relative_bias,-0.1521102998
0.60,6,tv,covered,0
0.60,6,video,relative_bias,-0.6067226743
0.60,6,video,covered,0
0.60,6,search,relative_bias,-0.6997838822
0.60,6,search,covered,0
0.60,6,social,relative_bias,0.2655068072
0.60,6,social,covered,1
0.60,6,ooh,relative_bias,2.899902069
0.60,6,ooh,covered,0
0.60,6,all,median_abs_relative_bias,0.6067226743
0.60,6,all,spearman,0.1
0.60,6,all,regret,4.849068186
0.60,6,all,beats_status_quo,0
0.60,6,all,achievable_lift_share,0.01061191353
0.60,6,all,shortfall_from_optimum_share,0.05145789229
0.60,6,all,loss_vs_status_quo_share,0.04084597876
0.60,6,all,n_agreeing,3
0.60,7,tv,relative_bias,0.1504336375
0.60,7,tv,covered,0
0.60,7,video,relative_bias,0.632241624
0.60,7,video,covered,0
0.60,7,search,relative_bias,0.913135812
0.60,7,search,covered,0
0.60,7,social,relative_bias,0.5192288324
0.60,7,social,covered,0
0.60,7,ooh,relative_bias,-0.1191481421
0.60,7,ooh,covered,1
0.60,7,all,median_abs_relative_bias,0.5192288324
0.60,7,all,spearman,1
0.60,7,all,regret,0.3996910193
0.60,7,all,beats_status_quo,1
0.60,7,all,achievable_lift_share,0.01172733004
0.60,7,all,shortfall_from_optimum_share,0.004687308496
0.60,7,all,loss_vs_status_quo_share,-0.007040021541
0.60,7,all,n_agreeing,3
0.60,8,tv,relative_bias,0.6993542358
0.60,8,tv,covered,0
0.60,8,video,relative_bias,0.8856304682
0.60,8,video,covered,0
0.60,8,search,relative_bias,-0.4523354687
0.60,8,search,covered,0
0.60,8,social,relative_bias,1.20307572
0.60,8,social,covered,0
0.60,8,ooh,relative_bias,0.3560350497
0.60,8,ooh,covered,1
0.60,8,all,median_abs_relative_bias,0.6993542358
0.60,8,all,spearman,0.9
0.60,8,all,regret,2.433480381
0.60,8,all,beats_status_quo,0
0.60,8,all,achievable_lift_share,0.009684311996
0.60,8,all,shortfall_from_optimum_share,0.02356658324
0.60,8,all,loss_vs_status_quo_share,0.01388227125
0.60,8,all,n_agreeing,3
0.60,9,tv,relative_bias,0.3305018738
0.60,9,tv,covered,0
0.60,9,video,relative_bias,-0.4567435756
0.60,9,video,covered,0
0.60,9,search,relative_bias,0.03004745543
0.60,9,search,covered,1
0.60,9,social,relative_bias,0.3014591637
0.60,9,social,covered,1
0.60,9,ooh,relative_bias,0.4564549173
0.60,9,ooh,covered,0
0.60,9,all,median_abs_relative_bias,0.3305018738
0.60,9,all,spearman,0.7
0.60,9,all,regret,2.406793859
0.60,9,all,beats_status_quo,0
0.60,9,all,achievable_lift_share,0.01016998027
0.60,9,all,shortfall_from_optimum_share,0.02447704607
0.60,9,all,loss_vs_status_quo_share,0.0143070658
0.60,9,all,n_agreeing,3
0.60,10,tv,relative_bias,0.4113894166
0.60,10,tv,covered,0
0.60,10,video,relative_bias,2.948050454
0.60,10,video,covered,0
0.60,10,search,relative_bias,-0.002663948364
0.60,10,search,covered,1
0.60,10,social,relative_bias,0.3287510346
0.60,10,social,covered,1
0.60,10,ooh,relative_bias,3.668520342
0.60,10,ooh,covered,0
0.60,10,all,median_abs_relative_bias,0.4113894166
0.60,10,all,spearman,0.6
0.60,10,all,regret,0.58896051
0.60,10,all,beats_status_quo,1
0.60,10,all,achievable_lift_share,0.01093836683
0.60,10,all,shortfall_from_optimum_share,0.006442266109
0.60,10,all,loss_vs_status_quo_share,-0.004496100725
0.60,10,all,n_agreeing,3
0.60,11,tv,relative_bias,-0.4598621659
0.60,11,tv,covered,0
0.60,11,video,relative_bias,0.1039189024
0.60,11,video,covered,1
0.60,11,search,relative_bias,-0.1398306764
0.60,11,search,covered,1
0.60,11,social,relative_bias,-0.3978273386
0.60,11,social,covered,0
0.60,11,ooh,relative_bias,-0.1390448563
0.60,11,ooh,covered,1
0.60,11,all,median_abs_relative_bias,0.1398306764
0.60,11,all,spearman,0.9
0.60,11,all,regret,1.102183554
0.60,11,all,beats_status_quo,0
0.60,11,all,achievable_lift_share,0.01032833182
0.60,11,all,shortfall_from_optimum_share,0.01138371748
0.60,11,all,loss_vs_status_quo_share,0.001055385655
0.60,11,all,n_agreeing,3
0.60,12,tv,relative_bias,0.9131996688
0.60,12,tv,covered,0
0.60,12,video,relative_bias,-0.5069148013
0.60,12,video,covered,0
0.60,12,search,relative_bias,-0.5167227169
0.60,12,search,covered,0
0.60,12,social,relative_bias,-0.05170681537
0.60,12,social,covered,1
0.60,12,ooh,relative_bias,4.8594785
0.60,12,ooh,covered,0
0.60,12,all,median_abs_relative_bias,0.5167227169
0.60,12,all,spearman,0.1
0.60,12,all,regret,3.313768138
0.60,12,all,beats_status_quo,0
0.60,12,all,achievable_lift_share,0.01011641132
0.60,12,all,shortfall_from_optimum_share,0.03352344149
0.60,12,all,loss_vs_status_quo_share,0.02340703017
0.60,12,all,n_agreeing,3
0.60,13,tv,relative_bias,-0.1022305189
0.60,13,tv,covered,0
0.60,13,video,relative_bias,-0.1522797648
0.60,13,video,covered,0
0.60,13,search,relative_bias,0.1575258213
0.60,13,search,covered,1
0.60,13,social,relative_bias,1.198807355
0.60,13,social,covered,0
0.60,13,ooh,relative_bias,0.1899787843
0.60,13,ooh,covered,1
0.60,13,all,median_abs_relative_bias,0.1575258213
0.60,13,all,spearman,0.6
0.60,13,all,regret,0.1378214423
0.60,13,all,beats_status_quo,1
0.60,13,all,achievable_lift_share,0.01014340775
0.60,13,all,shortfall_from_optimum_share,0.001397979086
0.60,13,all,loss_vs_status_quo_share,-0.008745428664
0.60,13,all,n_agreeing,3
0.60,14,tv,relative_bias,0.4704395014
0.60,14,tv,covered,0
0.60,14,video,relative_bias,-0.6689464478
0.60,14,video,covered,0
0.60,14,search,relative_bias,-0.766017667
0.60,14,search,covered,0
0.60,14,social,relative_bias,-0.4853908526
0.60,14,social,covered,0
0.60,14,ooh,relative_bias,0.08535401827
0.60,14,ooh,covered,1
0.60,14,all,median_abs_relative_bias,0.4853908526
0.60,14,all,spearman,0.7
0.60,14,all,regret,5.96090375
0.60,14,all,beats_status_quo,0
0.60,14,all,achievable_lift_share,0.008807476911
0.60,14,all,shortfall_from_optimum_share,0.05250052215
0.60,14,all,loss_vs_status_quo_share,0.04369304524
0.60,14,all,n_agreeing,3
0.60,15,tv,relative_bias,0.6883659923
0.60,15,tv,covered,0
0.60,15,video,relative_bias,0.1671977137
0.60,15,video,covered,1
0.60,15,search,relative_bias,-0.6548893503
0.60,15,search,covered,0
0.60,15,social,relative_bias,-0.04909855804
0.60,15,social,covered,1
0.60,15,ooh,relative_bias,6.217158026
0.60,15,ooh,covered,0
0.60,15,all,median_abs_relative_bias,0.6548893503
0.60,15,all,spearman,0.3
0.60,15,all,regret,2.290610203
0.60,15,all,beats_status_quo,0
0.60,15,all,achievable_lift_share,0.01111151466
0.60,15,all,shortfall_from_optimum_share,0.02545214885
0.60,15,all,loss_vs_status_quo_share,0.01434063419
0.60,15,all,n_agreeing,3
0.60,16,tv,relative_bias,-0.5135807511
0.60,16,tv,covered,0
0.60,16,video,relative_bias,-0.6719002809
0.60,16,video,covered,0
0.60,16,search,relative_bias,0.6710412448
0.60,16,search,covered,0
0.60,16,social,relative_bias,0.3427166051
0.60,16,social,covered,1
0.60,16,ooh,relative_bias,3.112481293
0.60,16,ooh,covered,0
0.60,16,all,median_abs_relative_bias,0.6710412448
0.60,16,all,spearman,0.1
0.60,16,all,regret,7.089945278
0.60,16,all,beats_status_quo,0
0.60,16,all,achievable_lift_share,0.00920209323
0.60,16,all,shortfall_from_optimum_share,0.06524233744
0.60,16,all,loss_vs_status_quo_share,0.05604024421
0.60,16,all,n_agreeing,3
0.60,17,tv,relative_bias,-0.1975774602
0.60,17,tv,covered,0
0.60,17,video,relative_bias,-0.4949589463
0.60,17,video,covered,0
0.60,17,search,relative_bias,-0.4864160387
0.60,17,search,covered,0
0.60,17,social,relative_bias,0.6643709258
0.60,17,social,covered,0
0.60,17,ooh,relative_bias,-0.4802551782
0.60,17,ooh,covered,0
0.60,17,all,median_abs_relative_bias,0.4864160387
0.60,17,all,spearman,0.7
0.60,17,all,regret,0.4944391488
0.60,17,all,beats_status_quo,1
0.60,17,all,achievable_lift_share,0.01107354568
0.60,17,all,shortfall_from_optimum_share,0.005475194498
0.60,17,all,loss_vs_status_quo_share,-0.005598351177
0.60,17,all,n_agreeing,3
0.60,18,tv,relative_bias,2.073978919
0.60,18,tv,covered,0
0.60,18,video,relative_bias,-0.4907791692
0.60,18,video,covered,0
0.60,18,search,relative_bias,-0.7867923898
0.60,18,search,covered,0
0.60,18,social,relative_bias,0.4620067878
0.60,18,social,covered,0
0.60,18,ooh,relative_bias,2.37688642
0.60,18,ooh,covered,0
0.60,18,all,median_abs_relative_bias,0.7867923898
0.60,18,all,spearman,0.2
0.60,18,all,regret,4.410331325
0.60,18,all,beats_status_quo,0
0.60,18,all,achievable_lift_share,0.01085785535
0.60,18,all,shortfall_from_optimum_share,0.04788673957
0.60,18,all,loss_vs_status_quo_share,0.03702888422
0.60,18,all,n_agreeing,3
0.60,19,tv,relative_bias,-0.06980411053
0.60,19,tv,covered,0
0.60,19,video,relative_bias,0.1575125545
0.60,19,video,covered,1
0.60,19,search,relative_bias,-0.04963027422
0.60,19,search,covered,1
0.60,19,social,relative_bias,-0.2215894729
0.60,19,social,covered,1
0.60,19,ooh,relative_bias,0.4577836663
0.60,19,ooh,covered,1
0.60,19,all,median_abs_relative_bias,0.1575125545
0.60,19,all,spearman,1
0.60,19,all,regret,0.543032151
0.60,19,all,beats_status_quo,1
0.60,19,all,achievable_lift_share,0.01055887512
0.60,19,all,shortfall_from_optimum_share,0.005733808667
0.60,19,all,loss_vs_status_quo_share,-0.00482506645
0.60,19,all,n_agreeing,3
0.60,20,tv,relative_bias,-0.1952894527
0.60,20,tv,covered,0
0.60,20,video,relative_bias,-0.8180029609
0.60,20,video,covered,0
0.60,20,search,relative_bias,-0.4742854056
0.60,20,search,covered,0
0.60,20,social,relative_bias,2.206385458
0.60,20,social,covered,0
0.60,20,ooh,relative_bias,-0.4770307989
0.60,20,ooh,covered,0
0.60,20,all,median_abs_relative_bias,0.4770307989
0.60,20,all,spearman,0.3
0.60,20,all,regret,2.19476855
0.60,20,all,beats_status_quo,0
0.60,20,all,achievable_lift_share,0.01203703333
0.60,20,all,shortfall_from_optimum_share,0.02641850219
0.60,20,all,loss_vs_status_quo_share,0.01438146886
0.60,20,all,n_agreeing,3
0.60,21,tv,relative_bias,-0.506879641
0.60,21,tv,covered,0
0.60,21,video,relative_bias,-0.5907212788
0.60,21,video,covered,0
0.60,21,search,relative_bias,0.2010237668
0.60,21,search,covered,1
0.60,21,social,relative_bias,-0.3459519916
0.60,21,social,covered,0
