series,hill_shape,half_saturation_ratio,half_saturation,cv_rmse,tv_contribution,relative_bias
noiseless,2.5,2.771012572,151.6086829,3.318339273,20402.62228,-0.6075589584
noiseless,2.5,3,164.1371293,3.43599344,19976.33765,-0.6157584722
noiseless,2.6,0.3,16.41371293,8.57163475,230241.9874,3.428666281
noiseless,2.6,0.3247910202,17.77008856,8.02432219,204294.2697,2.929566254
noiseless,2.6,0.3516306893,19.23855064,7.419613308,181864.7009,2.498137232
noiseless,2.6,0.380688301,20.82836163,6.769455637,162150.9815,2.118947123
noiseless,2.6,0.4121471388,22.5495494,6.091433683,144567.1081,1.780724246
noiseless,2.6,0.4462056322,24.41297052,5.406659302,128721.4171,1.47593502
noiseless,2.6,0.4830786083,26.43037866,4.736131326,114381.8537,1.200115906
noiseless,2.6,0.5229986467,28.61449883,4.096653698,101429.0753,0.9509713713
noiseless,2.6,0.5662175466,30.97910756,3.497918995,89805.5921,0.7273956071
noiseless,2.6,0.6130079154,33.53911982,2.941960771,79472.12248,0.52863304
noiseless,2.6,0.6636648873,36.31068314,2.425009508,70379.09093,0.3537300925
noiseless,2.6,0.718507986,39.3112794,1.940722552,62454.68063,0.2013053803
noiseless,2.6,0.7778831392,42.55983514,1.483643555,55605.48604,0.06956226312
noiseless,2.6,0.8421648612,46.07684091,1.053002544,49723.84118,-0.04357019631
noiseless,2.6,0.9117586147,49.88448055,0.6619870119,44696.79743,-0.1402645455
noiseless,2.6,0.9871033687,54.00677109,0.3892925905,40413.77815,-0.222647708
noiseless,2.6,1.068674367,58.46971426,0.4627080121,36771.80185,-0.2927005156
noiseless,2.6,1.156986126,63.30146048,0.767021795,33678.32343,-0.3522030579
noiseless,2.6,1.252595681,68.53248642,1.109718337,31052.24039,-0.4027153277
noiseless,2.6,1.356106097,74.19578726,1.447782977,28823.69311,-0.4455810636
noiseless,2.6,1.468170276,80.32708479,1.769721897,26933.17955,-0.481944777
noiseless,2.6,1.589495072,86.96505272,2.070886566,25330.34917,-0.5127749524
noiseless,2.6,1.720845753,94.15156064,2.348991771,23972.70494,-0.5388890131
noiseless,2.6,1.863050826,101.9319381,2.602935026,22824.34831,-0.5609774615
noiseless,2.6,2.017007261,110.3552605,2.832380123,21854.84352,-0.5796257248
noiseless,2.6,2.183686153,119.4746588,3.037574546,21038.24166,-0.5953329256
noiseless,2.6,2.364138845,129.3476544,3.219248908,20352.28003,-0.6085272832
noiseless,2.6,2.559503557,140.0365221,3.378539932,19777.75131,-0.6195782475
noiseless,2.6,2.771012572,151.6086829,3.516911654,19298.02112,-0.6288057778
noiseless,2.6,3,164.1371293,3.636067615,18898.66328,-0.6364873593
noiseless,2.7,0.3,16.41371293,9.059221585,230395.196,3.431613224
noiseless,2.7,0.3247910202,17.77008856,8.49918853,204384.1605,2.931295289
noiseless,2.7,0.3516306893,19.23855064,7.871156997,182023.0762,2.501183554
noiseless,2.7,0.380688301,20.82836163,7.186800451,162403.1541,2.123797622
noiseless,2.7,0.4121471388,22.5495494,6.465253375,144862.4168,1.78640446
noiseless,2.7,0.4462056322,24.41297052,5.731044148,128968.6756,1.480690997
noiseless,2.7,0.4830786083,26.43037866,5.009718531,114484.7679,1.202095444
noiseless,2.7,0.5229986467,28.61449883,4.322413467,101313.8835,0.9487556753
noiseless,2.7,0.5662175466,30.97910756,3.681634896,89435.1742,0.7202706806
noiseless,2.7,0.6130079154,33.53911982,3.090151376,78846.21844,0.5165938802
noiseless,2.7,0.6636648873,36.31068314,2.543256564,69525.15872,0.3373048487
noiseless,2.7,0.718507986,39.3112794,2.032986072,61415.52839,0.18131746
noiseless,2.7,0.7778831392,42.55983514,1.552601196,54428.34266,0.04692010615
noiseless,2.7,0.8421648612,46.07684091,1.101345026,48452.95407,-0.0680154982
noiseless,2.7,0.9117586147,49.88448055,0.6957997033,43369.61041,-0.1657927668
noiseless,2.7,0.9871033687,54.00677109,0.4285884987,39059.76671,-0.2486918927
noiseless,2.7,1.068674367,58.46971426,0.5235848531,35412.88514,-0.3188390523
noiseless,2.7,1.156986126,63.30146048,0.8447344267,32330.00451,-0.3781377477
noiseless,2.7,1.252595681,68.53248642,1.205473554,29724.94138,-0.4282457031
noiseless,2.7,1.356106097,74.19578726,1.561462928,27524.00817,-0.470580287
noiseless,2.7,1.468170276,80.32708479,1.900174683,25664.93278,-0.5063392924
noiseless,2.7,1.589495072,86.96505272,2.216469965,24095.43148,-0.5365283886
noiseless,2.7,1.720845753,94.15156064,2.507838231,22771.70246,-0.5619900956
noiseless,2.7,1.863050826,101.9319381,2.773086263,21656.98946,-0.5834314147
noiseless,2.7,2.017007261,110.3552605,3.011866978,20720.29727,-0.6014485329
noiseless,2.7,2.183686153,119.4746588,3.224478114,19935.30311,-0.6165477648
noiseless,2.7,2.364138845,129.3476544,3.4117573,19279.47918,-0.6291624288
noiseless,2.7,2.559503557,140.0365221,3.575001356,18733.41751,-0.6396658343
noiseless,2.7,2.771012572,151.6086829,3.715877952,18280.32802,-0.6483809351
noiseless,2.7,3,164.1371293,3.836322027,17905.66933,-0.6555874325
noiseless,2.8,0.3,16.41371293,9.53466072,229820.1407,3.420552131
noiseless,2.8,0.3247910202,17.77008856,8.967415369,203889.9903,2.921790007
noiseless,2.8,0.3516306893,19.23855064,8.321229496,181749.1443,2.495914521
noiseless,2.8,0.380688301,20.82836163,7.606762504,162371.24,2.12318376
noiseless,2.8,0.4121471388,22.5495494,6.844137874,145005.4633,1.789155937
noiseless,2.8,0.4462056322,24.41297052,6.061197802,129168.2788,1.484530331
noiseless,2.8,0.4830786083,26.43037866,5.288480306,114612.5093,1.204552528
noiseless,2.8,0.5229986467,28.61449883,4.552226925,101266.2,0.9478384908
noiseless,2.8,0.5662175466,30.97910756,3.868445786,89152.64737,0.714836324
noiseless,2.8,0.6130079154,33.53911982,3.240949238,78315.21659,0.5063801479
noiseless,2.8,0.6636648873,36.31068314,2.664023281,68767.05438,0.3227228381
noiseless,2.8,0.718507986,39.3112794,2.127841959,60471.49486,0.1631591323
noiseless,2.8,0.7778831392,42.55983514,1.624187249,53345.92747,0.02610003026
noiseless,2.8,0.8421648612,46.07684091,1.152268618,47277.1272,-0.09063233211
noiseless,2.8,0.9117586147,49.88448055,0.7321841962,42138.2594,-0.1894775984
noiseless,2.8,0.9871033687,54.00677109,0.469644713,37802.38637,-0.2728773941
noiseless,2.8,1.068674367,58.46971426,0.5839042021,34151.0825,-0.3431096158
noiseless,2.8,1.156986126,63.30146048,0.922261541,31078.78901,-0.4022046694
noiseless,2.8,1.252595681,68.53248642,1.301472267,28494.1872,-0.4519190549
noiseless,2.8,1.356106097,74.19578726,1.675684062,26319.79193,-0.4937431857
noiseless,2.8,1.468170276,80.32708479,2.031368241,24490.63936,-0.5289266308
noiseless,2.8,1.589495072,86.96505272,2.362923126,22952.61304,-0.5585103108
noiseless,2.8,1.720845753,94.15156064,2.667630296,21660.71195,-0.5833598132
noiseless,2.8,1.863050826,101.9319381,2.944211987,20577.4202,-0.6041967496
noiseless,2.8,2.017007261,110.3552605,3.192308214,19671.26513,-0.6216264915
noiseless,2.8,2.183686153,119.4746588,3.412263289,18915.61067,-0.6361613792
noiseless,2.8,2.364138845,129.3476544,3.605022839,18287.70287,-0.648239081
noiseless,2.8,2.559503557,140.0365221,3.772052491,17767.95417,-0.6582363608
noiseless,2.8,2.771012572,151.6086829,3.915239102,17339.4278,-0.6664789941
noiseless,2.8,3,164.1371293,4.036767947,16987.47011,-0.6732488416
noiseless,2.9,0.3,16.41371293,9.994278795,228521.7015,3.395576869
noiseless,2.9,0.3247910202,17.77008856,9.42538065,202798.5273,2.900795897
noiseless,2.9,0.3516306893,19.23855064,8.766617711,181017.3741,2.481839043
noiseless,2.9,0.380688301,20.82836163,8.026817305,162024.6235,2.116516648
noiseless,2.9,0.4121471388,22.5495494,7.226347047,144966.9714,1.788415551
noiseless,2.9,0.4462056322,24.41297052,6.396051289,129296.0246,1.4869875
noiseless,2.9,0.4830786083,26.43037866,5.571784409,114746.5519,1.207130815
noiseless,2.9,0.5229986467,28.61449883,4.785680197,101271.7342,0.947944941
noiseless,2.9,0.5662175466,30.97910756,4.058033961,88946.05767,0.7108626056
noiseless,2.9,0.6130079154,33.53911982,3.394091529,77868.14883,0.497780874
noiseless,2.9,0.6636648873,36.31068314,2.787085962,68094.16715,0.3097799643
noiseless,2.9,0.718507986,39.3112794,2.225082768,59612.15001,0.1466297773
noiseless,2.9,0.7778831392,42.55983514,1.698177552,52347.97219,0.0069045266
noiseless,2.9,0.8421648612,46.07684091,1.20548782,46186.2402,-0.1116153619
noiseless,2.9,0.9117586147,49.88448055,0.7706975797,40992.73063,-0.2115116536
noiseless,2.9,0.9871033687,54.00677109,0.5118265763,36631.67886,-0.2953957581
noiseless,2.9,1.068674367,58.46971426,0.6436835766,32976.45193,-0.3657034393
noiseless,2.9,1.156986126,63.30146048,0.9996166441,29914.73365,-0.4245950804
noiseless,2.9,1.252595681,68.53248642,1.397693095,27350.03652,-0.4739266026
noiseless,2.9,1.356106097,74.19578726,1.790399012,25201.12283,-0.5152605995
noiseless,2.9,1.468170276,80.32708479,2.163237597,23400.42328,-0.5498967554
noiseless,2.9,1.589495072,86.96505272,2.510174547,21892.09264,-0.5789092442
noiseless,2.9,1.720845753,94.15156064,2.828301171,20630.03675,-0.603184679
noiseless,2.9,1.863050826,101.9319381,3.116258072,19576.0771,-0.6234574174
noiseless,2.9,2.017007261,110.3552605,3.373665341,18698.34237,-0.6403404986
noiseless,2.9,2.183686153,119.4746588,3.600905869,17969.93909,-0.6543512145
noiseless,2.9,2.364138845,129.3476544,3.799032241,17367.92015,-0.6659309485
noiseless,2.9,2.559503557,140.0365221,3.969687978,16872.53325,-0.675459633
noiseless,2.9,2.771012572,151.6086829,4.114996467,16466.69861,-0.6832657946
noiseless,2.9,3,164.1371293,4.237414229,16135.6494,-0.6896334711
noiseless,3,0.3,16.41371293,10.43492746,226527.7798,3.357224117
noiseless,3,0.3247910202,17.77008856,9.869768558,201115.2274,2.868417904
noiseless,3,0.3516306893,19.23855064,9.204207304,179815.7443,2.458725894
noiseless,3,0.380688301,20.82836163,8.4443958,161341.2126,2.103371354
noiseless,3,0.4121471388,22.5495494,7.610042767,144722.3979,1.78371122
noiseless,3,0.4462056322,24.41297052,6.734455283,129330.2496,1.487645811
noiseless,3,0.4830786083,26.43037866,5.858961115,114869.9966,1.209505254
noiseless,3,0.5229986467,28.61449883,5.02235432,101317.5827,0.9488268286
noiseless,3,0.5662175466,30.97910756,4.250090525,88804.81411,0.7081458092
noiseless,3,0.6130079154,33.53911982,3.549327204,77495.41732,0.4906114455
noiseless,3,0.6636648873,36.31068314,2.912232224,67497.2617,0.2982985873
noiseless,3,0.718507986,39.3112794,2.324512588,58828.44221,0.1315552883
noiseless,3,0.7778831392,42.55983514,1.774363467,51425.5847,-0.01083744301
noiseless,3,0.8421648612,46.07684091,1.260744766,45171.53921,-0.1311329665
noiseless,3,0.9117586147,49.88448055,0.810963053,39924.36207,-0.2320615449
noiseless,3,0.9871033687,54.00677109,0.5546975336,35539.02252,-0.3164128208
noiseless,3,1.068674367,58.46971426,0.7029491644,31880.37638,-0.38678627
noiseless,3,1.156986126,63.30146048,1.076816117,28829.21352,-0.4454748793
noiseless,3,1.252595681,68.53248642,1.494118183,26283.8641,-0.4944342516
noiseless,3,1.356106097,74.19578726,1.905563097,24159.39552,-0.5352980509
noiseless,3,1.468170276,80.32708479,2.295720793,22385.72532,-0.5694143018
noiseless,3,1.589495072,86.96505272,2.65815733,20905.38512,-0.597888399
noiseless,3,1.720845753,94.15156064,2.989790706,19671.29347,-0.6216259463
noiseless,3,1.863050826,101.9319381,3.28917843,18644.70444,-0.6413722152
noiseless,3,2.017007261,110.3552605,3.555907819,17793.42371,-0.6577464583
noiseless,3,2.183686153,119.4746588,3.790387861,17090.35126,-0.6712699398
noiseless,3,2.364138845,129.3476544,3.9937755,16512.37383,-0.6823872394
noiseless,3,2.559503557,140.0365221,4.167902373,16039.58324,-0.6914812876
noiseless,3,2.771012572,151.6086829,4.315148179,15654.75546,-0.6988833859
noiseless,3,3,164.1371293,4.438263871,15343.0062,-0.7048798311
